selects,str_plain,0.0011596727371215821,0.041766295433044436,0.05101605892181396,0.07901570796966553,0.10601437330245972,0.13142420768737792,0.14823078393936157,0.17756690740585326,0.203974609375,0.24117841482162475
selects,str_ndx,0.0009092545509338379,0.0007280898094177246,0.0006436514854431153,0.0006294870376586915,0.0006321454048156738,0.0005988860130310058,0.0006107497215270996,0.0006260108947753906,0.0006677961349487305,0.0006123447418212891
selects,int_plain,0.000366973876953125,0.017404968738555907,0.03622845411300659,0.05623736381530762,0.06983926773071289,0.08747654914855957,0.10531985759735107,0.1207691216468811,0.168830885887146,0.1676910924911499
selects,int_ndx,0.00032751798629760743,0.00041507720947265626,0.0005686092376708985,0.0006538271903991699,0.0005872178077697753,0.0005721855163574219,0.0006046319007873536,0.0005817556381225586,0.0006309866905212403,0.00061798095703125
selects,point_plain,0.0008659124374389649,0.0061388731002807615,0.011011791229248048,0.01636049747467041,0.021043920516967775,0.02577805519104004,0.03169772624969482,0.03475525379180908,0.03952620029449463,0.04548609256744385
selects,point_ndx,0.0007837772369384766,0.006061577796936035,0.0109328031539917,0.016256833076477052,0.02108147144317627,0.02556588649749756,0.031483912467956544,0.034697747230529784,0.039886975288391115,0.04526824951171875
selects,poly_plain,0.0024550199508666993,0.022083258628845213,0.04120781421661377,0.0606734037399292,0.0811774730682373,0.10211291313171386,0.1791696548461914,0.13144187927246093,0.15213794708251954,0.17233641147613527
selects,poly_ndx,0.0023305416107177734,0.02019352912902832,0.03978664875030517,0.058792924880981444,0.07608230113983154,0.09893953800201416,0.1661971092224121,0.13052949905395508,0.14782476425170898,0.1709350347518921
joins,str_plain,0.003290390968322754,1.2846091508865356,1.9251470565795898,2.9668966054916384,3.9690315246582033,5.457808566093445,6.060701847076416,7.290601491928101,8.101814889907837,8.980308890342712
joins,str_ndx,0.004594969749450684,1.172654128074646,1.6240251779556274,2.5057557821273804,3.4299264192581176,4.444270658493042,5.20040352344513,6.225877165794373,6.989588189125061,7.835562300682068
joins,int_plain,0.0014955997467041016,0.8132582187652588,1.6525805473327637,2.5824149370193483,3.5057011604309083,4.239375925064087,4.986350083351136,6.791602540016174,7.7409567594528195,8.44259524345398
joins,int_ndx,0.001559615135192871,0.7915565729141235,1.5452924013137816,2.461494731903076,3.2120445013046264,3.9170705556869505,4.681594395637513,6.602999520301819,7.344918966293335,8.634908866882324
joins,point_plain,0.049620985984802246,5.602853894233704,19.867714643478394,42.682732462882996,78.2064665555954,114.62487328052521,167.1249099969864,223.5036565065384,290.17869007587433,368.9643919467926
joins,point_ndx,0.048194050788879395,5.388791084289551,21.681026935577393,42.80315053462982,77.44129347801208,117.6539409160614,167.82568657398224,223.93931543827057,292.87834644317627,369.4838980436325
joins,poly_plain,0.32259464263916016,34.04550063610077,125.48712575435638,274.84583163261414,484.17503893375397,751.1909486055374,1284.8680962324142,1472.0951669216156,1926.51409304142,2462.377540707588
joins,poly_ndx,0.3404700756072998,36.06037759780884,132.10833203792572,291.19657599925995,510.07163643836975,806.5139219760895,1142.750873208046,1550.2101786136627,2055.995389342308,2628.11110663414
ids,integer,0.00019487380981445313,0.00022556304931640626,0.00027124643325805665,0.00029085636138916017,0.00029776334762573244,0.0002302694320678711,0.00027694463729858396,0.0002677750587463379,0.00026422500610351563,0.00024034500122070313
ids,uuid,0.0004032588005065918,0.04215168237686157,0.08126718759536743,0.12083839893341064,0.17419607639312745,0.25351633787155153,0.24646477222442628,0.27287944078445436,0.3116203498840332,0.34977243185043333
ids,char,0.0004017162322998047,0.00024989128112792966,0.00018865585327148437,0.0001777505874633789,0.00021088123321533203,0.0002130293846130371,0.0002426028251647949,0.00020153999328613282,0.0002167510986328125,0.00042099714279174804
